#Version: 
#Glossary type: Fossil
#Source: treatise
#Finalized by: Fengqiong Huang
#Date: 
#Reviewers: treatise  ,Mohan Krishna Gowda,Fengqiong Huang,Fengqiong2 Huang2,Sonali Ranade
#Source producer: OTO System

"term","category","hasSyn","sourceDataset","termID"
"palaeonitella","taxon name","0","treatise","5d58ed11-f86d-11e2-af0f-00266c1d496f"
"porochara","taxon name","0","treatise","5d58ed96-f86d-11e2-af0f-00266c1d496f"
"porocharaceae","taxon name","0","treatise","5d58ee1f-f86d-11e2-af0f-00266c1d496f"
"sphaerochara","taxon name","0","treatise","5d58eea8-f86d-11e2-af0f-00266c1d496f"
"tolypella","taxon name","0","treatise","5d58ef2c-f86d-11e2-af0f-00266c1d496f"
"stellatocharoid","taxon name","0","treatise","5d58efb5-f86d-11e2-af0f-00266c1d496f"
"differen_tiation","ontogeny","0","treatise","4894a804-f892-11e2-af0f-00266c1d496f"
"charophyte","taxon name","0","treatise","5d58f198-f86d-11e2-af0f-00266c1d496f"
"charophytes","taxon name","0","treatise","5d58f21d-f86d-11e2-af0f-00266c1d496f"
"chlorophyte","taxon name","0","treatise","5d58f2a6-f86d-11e2-af0f-00266c1d496f"
"continuing","architecture","0","treatise","5d585743-f86d-11e2-af0f-00266c1d496f"
"multilayered","architecture","0","treatise","5d58f32f-f86d-11e2-af0f-00266c1d496f"
"bearing","architecture","0","treatise","5d58f3b7-f86d-11e2-af0f-00266c1d496f"
"symmetry","architecture","0","treatise","5d58f43c-f86d-11e2-af0f-00266c1d496f"
"bisymmetrical","architecture","0","treatise","5d58f4c5-f86d-11e2-af0f-00266c1d496f"
