#Version: 
#Glossary type: Plant
#Source: proibio_m33_20140119065035
#Finalized by: Hong Cui
#Date: 
#Reviewers: Hong Cui,Jozsef Geml,OTO System
#Source producer: OTO System

"term","category","hasSyn","sourceDataset","termID"
"cristata","taxon_name","0","proibio_m33_20140119065035","6a1adee2-9a76-11e3-b592-0026b9326338"
"deylii","taxon_name","0","proibio_m33_20140119065035","6a1b0ce6-9a76-11e3-b592-0026b9326338"
"arenaceous","habitat","0","proibio_m33_20140119065035","6a1b3fb8-9a76-11e3-b592-0026b9326338"
"heteromorphous","architecture","0","proibio_m33_20140119065035","6a1b7a64-9a76-11e3-b592-0026b9326338"
"medullate","architecture","0","proibio_m33_20140119065035","6a1baba6-9a76-11e3-b592-0026b9326338"
"membranous","architecture","0","proibio_m33_20140119065035","14880d6e-47c5-11e3-a402-0026b9326338"
"monoguttulate","architecture","0","proibio_m33_20140119065035","6a1be760-9a76-11e3-b592-0026b9326338"
"monosporic","architecture","0","proibio_m33_20140119065035","6a1c1abe-9a76-11e3-b592-0026b9326338"
"multigguttulate","architecture","0","proibio_m33_20140119065035","6a1c57f4-9a76-11e3-b592-0026b9326338"
"multiguttulate","architecture","0","proibio_m33_20140119065035","6a1c955c-9a76-11e3-b592-0026b9326338"
"peronate","architecture","0","proibio_m33_20140119065035","6a1cc522-9a76-11e3-b592-0026b9326338"
"pseudoparenchimatic","architecture","0","proibio_m33_20140119065035","6a1d091a-9a76-11e3-b592-0026b9326338"
"sheated","architecture","0","proibio_m33_20140119065035","6a1d36ba-9a76-11e3-b592-0026b9326338"
"furfuraceous","architecture","0","proibio_m33_20140119065035","6a1d6d92-9a76-11e3-b592-0026b9326338"
"silky_fibrillose","architecture","0","proibio_m33_20140119065035","6a1dab36-9a76-11e3-b592-0026b9326338"
"squamose_fibrillose","architecture","0","proibio_m33_20140119065035","6a1df0fa-9a76-11e3-b592-0026b9326338"
"squamulose","architecture","0","proibio_m33_20140119065035","6a1e244e-9a76-11e3-b592-0026b9326338"
"tetrasporic","architecture","0","proibio_m33_20140119065035","6a1e5928-9a76-11e3-b592-0026b9326338"
"tomentose_fibrillose","architecture","0","proibio_m33_20140119065035","6a1e9de8-9a76-11e3-b592-0026b9326338"
"trisporic","architecture","0","proibio_m33_20140119065035","6a1ece9e-9a76-11e3-b592-0026b9326338"
"undistinguishable","architecture","0","proibio_m33_20140119065035","6a1f0d78-9a76-11e3-b592-0026b9326338"
"grey","coloration","0","proibio_m33_20140119065035","851c626c-47c7-11e3-a402-0026b9326338"
"flavescent","coloration","0","proibio_m33_20140119065035","6a1f518e-9a76-11e3-b592-0026b9326338"
"greyish","coloration","0","proibio_m33_20140119065035","851c9b60-47c7-11e3-a402-0026b9326338"
"greyish_brown","coloration","0","proibio_m33_20140119065035","6a1fa120-9a76-11e3-b592-0026b9326338"
"greyish_ochre","coloration","0","proibio_m33_20140119065035","6a1fd9d8-9a76-11e3-b592-0026b9326338"
"greyish_red","coloration","0","proibio_m33_20140119065035","6a2010ba-9a76-11e3-b592-0026b9326338"
